Id,Full name,Age,Gender,Device type,Ad position,Browsing history,Time of day,Click
3164,User5034,23,Female,Desktop,Bottom,News,Evening,1
3164,User5037,23,Female,Desktop,Bottom,News,Evening,1
3158,User4981,47,Female,Tablet,Bottom,Education,Evening,0
3157,User498,43,Female,Desktop,Top,Education,Night,0
3154,User4976,43,Female,Mobile,Top,Shopping,Evening,0
3150,User4970,43,Male,Desktop,Top,Shopping,Afternoon,0
3149,User4950,43,Male,Desktop,Top,Shopping,Night,0
3144,User4924,24,Male,Desktop,Side,Shopping,Morning,1
3144,User4925,24,Male,Desktop,Side,Shopping,Morning,1
3144,User4933,24,Male,Desktop,Side,Shopping,Morning,1
3144,User4938,24,Male,Desktop,Side,Shopping,Morning,1
3144,User494,24,Male,Desktop,Side,Shopping,Morning,1
3144,User4942,24,Male,Desktop,Side,Shopping,Morning,1
3144,User4944,24,Male,Desktop,Side,Shopping,Morning,1
3144,User4945,24,Male,Desktop,Side,Shopping,Morning,1
3144,User4948,24,Male,Desktop,Side,Shopping,Morning,1
3141,User4922,45,Non-Binary,Mobile,Side,Education,Morning,0
3138,User4920,50,Male,Mobile,Side,Education,Evening,0
3137,User4915,19,Female,Tablet,Side,Education,Night,0
3134,User4912,35,Male,Tablet,Bottom,Education,Night,0
3132,User4910,51,Male,Tablet,Side,Education,Afternoon,0
3130,User491,18,Male,Mobile,Top,Entertainment,Morning,0
3129,User4907,18,Male,Mobile,Side,Social Media,Morning,0
3126,User4906,18,Female,Mobile,Bottom,Education,Night,0
3122,User4902,48,Female,Mobile,Bottom,Education,Morning,0
3120,User4901,60,Female,Tablet,Bottom,Social Media,Night,0
3118,User4891,60,Male,Tablet,Top,Social Media,Evening,1
3118,User4894,57,Male,Mobile,Top,Social Media,Evening,1
3118,User4897,57,Male,Mobile,Top,Social Media,Evening,1
3118,User4898,57,Male,Mobile,Top,Social Media,Evening,1
3118,User49,57,Male,Mobile,Top,Social Media,Evening,1
3117,User4875,21,Male,Tablet,Bottom,Social Media,Afternoon,1
3117,User4876,21,Male,Tablet,Bottom,Social Media,Afternoon,1
3117,User488,21,Male,Tablet,Bottom,Social Media,Afternoon,1
3117,User4883,21,Male,Tablet,Bottom,Social Media,Afternoon,1
3117,User4884,21,Male,Tablet,Bottom,Social Media,Afternoon,1
3117,User4889,21,Male,Tablet,Bottom,Social Media,Afternoon,1
3117,User4890,21,Male,Tablet,Bottom,Social Media,Afternoon,1
3114,User4874,50,Male,Tablet,Side,Shopping,Afternoon,0
3111,User4871,27,Female,Desktop,Bottom,Entertainment,Afternoon,0
3110,User487,63,Female,Desktop,Side,Entertainment,Night,0
3109,User4855,63,Female,Desktop,Side,Entertainment,Night,1
3109,User4856,63,Female,Tablet,Side,Entertainment,Evening,1
3109,User4858,63,Female,Tablet,Side,Entertainment,Evening,1
3109,User4863,63,Female,Tablet,Side,Entertainment,Evening,1
3109,User4865,63,Female,Tablet,Side,Entertainment,Evening,1
3109,User4868,63,Female,Tablet,Side,Entertainment,Evening,1
3109,User4869,63,Female,Tablet,Side,Entertainment,Evening,1
3108,User4853,63,Female,Tablet,Bottom,Shopping,Morning,0
3102,User4849,63,Non-Binary,Tablet,Bottom,Shopping,Morning,0
3101,User4848,22,Male,Desktop,Side,Shopping,Morning,0
3086,User4844,22,Male,Desktop,Side,Shopping,Morning,0
3081,User4842,22,Male,Desktop,Side,Education,Evening,0
3076,User4841,49,Male,Desktop,Side,Social Media,Morning,0
3075,User4840,33,Non-Binary,Tablet,Side,Social Media,Night,0
3073,User484,33,Female,Tablet,Top,Social Media,Afternoon,0
3072,User4836,32,Non-Binary,Mobile,Bottom,Social Media,Night,0
3071,User4834,39,Non-Binary,Desktop,Top,Social Media,Evening,0
3070,User4833,30,Male,Desktop,Top,Social Media,Afternoon,0
3062,User4819,30,Male,Desktop,Bottom,Entertainment,Afternoon,1
3062,User482,34,Male,Desktop,Bottom,Entertainment,Evening,1
3062,User4824,34,Male,Desktop,Bottom,Entertainment,Evening,1
3062,User4827,34,Male,Desktop,Bottom,Entertainment,Evening,1
3062,User4828,34,Male,Desktop,Bottom,Entertainment,Evening,1
3062,User4830,34,Male,Desktop,Bottom,Entertainment,Evening,1
3060,User4787,34,Male,Tablet,Bottom,News,Morning,1
3060,User4790,34,Male,Tablet,Bottom,News,Morning,1
3060,User4791,34,Male,Tablet,Bottom,News,Morning,1
3060,User4793,34,Male,Tablet,Bottom,News,Morning,1
3060,User4795,34,Male,Tablet,Bottom,News,Morning,1
3060,User4800,34,Male,Tablet,Bottom,News,Morning,1
3060,User4803,34,Male,Tablet,Bottom,News,Morning,1
3060,User4804,34,Male,Tablet,Bottom,News,Morning,1
3060,User4805,34,Male,Tablet,Bottom,News,Morning,1
3058,User4779,34,Female,Tablet,Top,Shopping,Morning,0
3057,User4777,34,Female,Tablet,Top,Entertainment,Afternoon,0
3049,User4776,34,Non-Binary,Desktop,Top,Education,Afternoon,0
3045,User4775,34,Male,Mobile,Bottom,Education,Afternoon,0
3044,User4756,34,Male,Desktop,Top,Education,Afternoon,1
3044,User4758,34,Male,Desktop,Top,News,Night,1
3044,User4762,34,Male,Desktop,Top,News,Night,1
3044,User4763,34,Male,Desktop,Top,News,Night,1
3044,User4768,34,Male,Desktop,Top,News,Night,1
3044,User4772,34,Male,Desktop,Top,News,Night,1
3044,User4773,34,Male,Desktop,Top,News,Night,1
3042,User4740,34,Male,Desktop,Side,News,Afternoon,1
3042,User4742,34,Male,Mobile,Side,Social Media,Afternoon,1
3042,User4747,34,Male,Mobile,Side,Social Media,Afternoon,1
3042,User4750,34,Male,Mobile,Side,Social Media,Afternoon,1
3042,User4753,34,Male,Mobile,Side,Social Media,Afternoon,1
3042,User4754,34,Male,Mobile,Side,Social Media,Afternoon,1
3037,User4725,36,Male,Mobile,Side,Social Media,Morning,1
3037,User4726,36,Male,Mobile,Side,Shopping,Morning,1
3037,User4732,36,Male,Mobile,Side,Shopping,Morning,1
3037,User4734,36,Male,Mobile,Side,Shopping,Morning,1
3037,User4735,36,Male,Mobile,Side,Shopping,Morning,1
3037,User4736,36,Male,Mobile,Side,Shopping,Morning,1
3037,User4738,36,Male,Mobile,Side,Shopping,Morning,1
3037,User474,36,Male,Mobile,Side,Shopping,Morning,1
3035,User4722,36,Male,Tablet,Bottom,Shopping,Evening,0
3032,User4721,31,Male,Desktop,Side,Shopping,Morning,0
3031,User472,31,Male,Desktop,Side,Entertainment,Evening,0
3029,User4719,62,Female,Desktop,Side,News,Night,0
3025,User4717,30,Female,Mobile,Side,News,Evening,0
3022,User4714,37,Non-Binary,Desktop,Side,News,Evening,0
3020,User4711,37,Non-Binary,Desktop,Side,News,Morning,0
3018,User471,37,Non-Binary,Desktop,Side,Entertainment,Evening,0
3014,User4701,37,Non-Binary,Mobile,Top,Entertainment,Evening,1
3014,User4702,37,Non-Binary,Mobile,Top,Entertainment,Afternoon,1
3014,User4704,37,Non-Binary,Mobile,Top,Entertainment,Afternoon,1
3014,User4706,37,Non-Binary,Mobile,Top,Entertainment,Afternoon,1
3014,User4707,37,Non-Binary,Mobile,Top,Entertainment,Afternoon,1
3014,User4709,37,Non-Binary,Mobile,Top,Entertainment,Afternoon,1
3011,User470,37,Non-Binary,Mobile,Top,Entertainment,Morning,0
3007,User4679,42,Male,Desktop,Top,Shopping,Night,0
3003,User4678,64,Male,Mobile,Top,Shopping,Morning,0
3002,User4677,52,Male,Mobile,Bottom,News,Afternoon,0
3001,User4676,23,Male,Desktop,Top,News,Afternoon,0
2993,User4675,23,Male,Mobile,Top,News,Night,0
2992,User4673,42,Male,Tablet,Top,Education,Night,0
2988,User4672,42,Female,Mobile,Side,Entertainment,Night,0
2983,User4663,27,Female,Desktop,Side,Entertainment,Evening,0
2982,User4661,63,Female,Desktop,Side,Entertainment,Afternoon,0
2981,User4650,37,Non-Binary,Tablet,Side,Entertainment,Evening,0
2979,User4646,33,Male,Desktop,Side,Education,Morning,0
2977,User4643,52,Female,Desktop,Bottom,Education,Evening,0
2976,User4642,52,Female,Desktop,Bottom,Shopping,Afternoon,0
2975,User4640,42,Female,Desktop,Bottom,Shopping,Night,0
2973,User4625,27,Non-Binary,Desktop,Bottom,Shopping,Night,1
2973,User4627,27,Non-Binary,Desktop,Bottom,Shopping,Night,1
2973,User4630,27,Non-Binary,Tablet,Bottom,Shopping,Night,1
2973,User4631,27,Non-Binary,Tablet,Bottom,Shopping,Night,1
2973,User4634,27,Non-Binary,Tablet,Bottom,Shopping,Night,1
2973,User4638,27,Non-Binary,Tablet,Bottom,Shopping,Night,1
2973,User4639,27,Non-Binary,Tablet,Bottom,Shopping,Night,1
2972,User4621,27,Non-Binary,Mobile,Bottom,Shopping,Afternoon,0
2965,User4620,27,Non-Binary,Tablet,Top,Shopping,Afternoon,0
2964,User4607,40,Non-Binary,Mobile,Side,Shopping,Afternoon,1
2964,User461,40,Non-Binary,Mobile,Side,Entertainment,Night,1
2964,User4610,40,Non-Binary,Mobile,Side,Entertainment,Night,1
2964,User4611,40,Non-Binary,Mobile,Side,Entertainment,Night,1
2964,User4616,40,Non-Binary,Mobile,Side,Entertainment,Night,1
2964,User4619,40,Non-Binary,Mobile,Side,Entertainment,Night,1
2964,User462,40,Non-Binary,Mobile,Side,Entertainment,Night,1
2963,User4605,21,Male,Mobile,Top,Education,Evening,0
2962,User4593,49,Non-Binary,Desktop,Top,News,Night,0
2960,User4592,49,Non-Binary,Tablet,Top,News,Evening,0
2959,User4587,49,Male,Tablet,Bottom,Social Media,Afternoon,0
2953,User4585,35,Male,Desktop,Bottom,Social Media,Afternoon,0
2948,User4581,35,Male,Desktop,Bottom,Social Media,Morning,0
2947,User4578,35,Male,Desktop,Top,Education,Morning,0
2946,User4556,37,Male,Desktop,Bottom,Education,Afternoon,1
2946,User4558,37,Female,Desktop,Bottom,Education,Afternoon,1
2946,User4559,37,Female,Desktop,Bottom,Education,Afternoon,1
2946,User4560,37,Female,Desktop,Bottom,Education,Afternoon,1
2946,User4561,37,Female,Desktop,Bottom,Education,Afternoon,1
2946,User4562,37,Female,Desktop,Bottom,Education,Afternoon,1
2946,User4568,37,Female,Desktop,Bottom,Education,Afternoon,1
2945,User4553,37,Male,Tablet,Bottom,Social Media,Morning,0
2942,User4552,37,Non-Binary,Mobile,Bottom,Social Media,Morning,0
2941,User4548,37,Non-Binary,Desktop,Top,News,Morning,0
2939,User4543,54,Non-Binary,Tablet,Bottom,Education,Night,0
2938,User4541,54,Female,Mobile,Top,News,Morning,0
2934,User4520,26,Non-Binary,Desktop,Top,Entertainment,Afternoon,1
2934,User4525,26,Non-Binary,Desktop,Top,Entertainment,Afternoon,1
2934,User4527,26,Non-Binary,Desktop,Top,Entertainment,Afternoon,1
2934,User4529,26,Non-Binary,Desktop,Top,Entertainment,Afternoon,1
2934,User453,26,Non-Binary,Desktop,Top,Entertainment,Afternoon,1
2934,User4530,26,Non-Binary,Desktop,Top,Entertainment,Afternoon,1
2934,User4534,26,Non-Binary,Desktop,Top,Entertainment,Afternoon,1
2934,User4536,26,Non-Binary,Desktop,Top,Entertainment,Afternoon,1
2934,User4537,26,Non-Binary,Desktop,Top,Entertainment,Afternoon,1
2934,User4539,26,Non-Binary,Desktop,Top,Entertainment,Afternoon,1
2931,User4518,52,Non-Binary,Tablet,Top,Entertainment,Evening,0
2928,User4510,43,Non-Binary,Desktop,Side,News,Evening,0
2924,User4509,43,Non-Binary,Desktop,Bottom,News,Morning,0
2922,User4508,56,Non-Binary,Desktop,Top,News,Evening,0
2920,User4507,56,Non-Binary,Mobile,Top,Shopping,Morning,0
2918,User4505,56,Non-Binary,Mobile,Top,Shopping,Morning,0
2917,User4504,56,Male,Desktop,Top,Shopping,Morning,0
2913,User449,57,Non-Binary,Mobile,Side,Social Media,Morning,1
2913,User4493,57,Non-Binary,Mobile,Side,Social Media,Evening,1
2913,User4494,57,Non-Binary,Mobile,Side,Social Media,Evening,1
2913,User4495,57,Non-Binary,Mobile,Side,Social Media,Evening,1
2913,User4497,57,Non-Binary,Mobile,Side,Social Media,Evening,1
2913,User4499,57,Non-Binary,Mobile,Side,Social Media,Evening,1
2913,User4500,57,Non-Binary,Mobile,Side,Social Media,Evening,1
2913,User4502,57,Non-Binary,Mobile,Side,Social Media,Evening,1
2913,User4503,57,Non-Binary,Mobile,Side,Social Media,Evening,1
2911,User4489,57,Non-Binary,Mobile,Side,Social Media,Evening,0
2907,User4488,57,Non-Binary,Mobile,Side,News,Evening,0
2906,User4484,57,Non-Binary,Desktop,Bottom,News,Evening,0
2904,User4483,57,Non-Binary,Desktop,Side,Shopping,Evening,0
2903,User4481,47,Non-Binary,Desktop,Side,Education,Morning,0
2897,User448,52,Male,Desktop,Bottom,Education,Afternoon,0
2895,User4477,52,Male,Mobile,Bottom,Education,Afternoon,0
2891,User4474,18,Female,Mobile,Bottom,Education,Night,0
2889,User4465,64,Female,Tablet,Bottom,Education,Evening,0
2885,User4462,64,Non-Binary,Desktop,Bottom,Education,Afternoon,0
2882,User4461,40,Non-Binary,Desktop,Top,Social Media,Night,0
2878,User4457,40,Non-Binary,Mobile,Bottom,Social Media,Morning,0
2876,User4437,23,Non-Binary,Tablet,Top,Education,Morning,1
2876,User444,23,Non-Binary,Tablet,Top,Education,Morning,1
2876,User4442,23,Non-Binary,Tablet,Top,Education,Morning,1
2876,User445,23,Non-Binary,Tablet,Top,Education,Morning,1
2876,User4450,23,Non-Binary,Tablet,Top,Education,Morning,1
2876,User4456,23,Non-Binary,Tablet,Top,Education,Morning,1
2872,User443,42,Non-Binary,Mobile,Top,Education,Night,0
2867,User4427,59,Female,Tablet,Top,Education,Night,0
2865,User4424,59,Female,Tablet,Bottom,Entertainment,Night,0
2855,User4422,40,Female,Tablet,Bottom,Entertainment,Morning,0
2854,User4419,40,Female,Desktop,Bottom,Entertainment,Afternoon,0
2845,User4416,64,Female,Desktop,Bottom,Entertainment,Evening,0
2839,User4391,54,Female,Desktop,Bottom,Education,Afternoon,0
2836,User4390,54,Female,Desktop,Top,Education,Evening,0
2835,User4389,26,Female,Desktop,Side,Shopping,Morning,0
2833,User4385,26,Male,Mobile,Bottom,Shopping,Morning,0
2830,User4382,26,Non-Binary,Tablet,Bottom,Education,Morning,0
2828,User4379,55,Non-Binary,Desktop,Bottom,Entertainment,Morning,0
2825,User4370,55,Male,Desktop,Bottom,Entertainment,Evening,0
2824,User4366,55,Male,Tablet,Top,Entertainment,Evening,0
2823,User4364,46,Male,Mobile,Top,Entertainment,Evening,0
2818,User4363,52,Male,Tablet,Top,Entertainment,Evening,0
2817,User4362,52,Female,Tablet,Side,Entertainment,Morning,0
2815,User4361,52,Female,Desktop,Top,News,Morning,0
2809,User4360,52,Non-Binary,Desktop,Top,News,Afternoon,0
2808,User4359,52,Non-Binary,Mobile,Bottom,News,Afternoon,0
2805,User4350,52,Non-Binary,Tablet,Bottom,News,Afternoon,0
2804,User4333,52,Female,Tablet,Bottom,Education,Evening,1
2804,User4334,52,Female,Tablet,Bottom,Education,Evening,1
2804,User4336,52,Female,Tablet,Bottom,Education,Evening,1
2804,User4338,52,Female,Tablet,Bottom,Education,Evening,1
2804,User4345,52,Female,Tablet,Bottom,Education,Evening,1
2804,User4347,52,Female,Tablet,Bottom,Education,Evening,1
2804,User4348,52,Female,Tablet,Bottom,Education,Evening,1
2801,User4330,52,Non-Binary,Tablet,Side,Social Media,Afternoon,0
2800,User4325,31,Non-Binary,Desktop,Side,Social Media,Morning,0
2797,User4321,31,Male,Mobile,Side,News,Afternoon,0
2795,User4316,62,Female,Desktop,Side,News,Morning,0
2791,User4314,62,Female,Tablet,Bottom,News,Morning,0
2788,User4313,26,Female,Tablet,Bottom,Social Media,Night,0
2787,User4312,32,Female,Tablet,Bottom,News,Evening,0
2784,User4308,41,Female,Tablet,Top,News,Morning,0
2782,User4306,58,Female,Tablet,Bottom,News,Morning,0
2778,User4305,58,Female,Mobile,Bottom,News,Morning,0
2774,User4302,58,Female,Desktop,Top,News,Evening,0
2771,User43,25,Female,Tablet,Top,News,Afternoon,0
2767,User4284,25,Female,Tablet,Bottom,News,Night,0
2760,User4281,55,Female,Tablet,Top,News,Morning,0
2759,User428,37,Female,Tablet,Top,Entertainment,Morning,0
2757,User4279,35,Female,Mobile,Bottom,Social Media,Night,0
2756,User4278,35,Female,Mobile,Bottom,Entertainment,Night,0
2755,User4275,35,Male,Mobile,Bottom,Entertainment,Evening,0
2752,User4274,35,Male,Tablet,Bottom,Entertainment,Evening,0
2744,User4273,43,Male,Tablet,Side,Entertainment,Night,0
2736,User4272,43,Male,Tablet,Top,Shopping,Evening,0
2735,User4270,30,Male,Mobile,Bottom,Shopping,Evening,0
2733,User4260,30,Non-Binary,Tablet,Bottom,Shopping,Morning,1
2733,User4263,30,Non-Binary,Tablet,Bottom,Shopping,Morning,1
2733,User4266,30,Non-Binary,Tablet,Bottom,Shopping,Morning,1
2733,User4267,30,Non-Binary,Tablet,Bottom,Shopping,Morning,1
2733,User4268,30,Non-Binary,Tablet,Bottom,Shopping,Morning,1
2733,User427,30,Non-Binary,Tablet,Bottom,Shopping,Morning,1
2732,User4258,30,Non-Binary,Desktop,Top,Shopping,Afternoon,0
2728,User4255,30,Non-Binary,Mobile,Top,Shopping,Evening,0
2727,User4233,34,Non-Binary,Mobile,Bottom,Shopping,Afternoon,1
2727,User4235,34,Non-Binary,Mobile,Bottom,Shopping,Afternoon,1
2727,User4236,34,Non-Binary,Mobile,Bottom,Shopping,Afternoon,1
2727,User4244,34,Non-Binary,Mobile,Bottom,Shopping,Afternoon,1
2727,User425,34,Non-Binary,Mobile,Bottom,Shopping,Afternoon,1
2727,User4250,34,Non-Binary,Mobile,Bottom,Shopping,Afternoon,1
2727,User4254,34,Non-Binary,Mobile,Bottom,Shopping,Afternoon,1
2726,User4232,34,Non-Binary,Mobile,Bottom,Shopping,Evening,0
2725,User4230,34,Non-Binary,Mobile,Top,Education,Morning,0
2723,User423,34,Non-Binary,Tablet,Bottom,Education,Evening,0
2722,User4215,39,Non-Binary,Desktop,Top,Education,Evening,1
2722,User4222,39,Non-Binary,Desktop,Top,Education,Evening,1
2722,User4227,39,Non-Binary,Desktop,Top,Education,Evening,1
2722,User4228,39,Non-Binary,Desktop,Top,Education,Evening,1
2722,User4229,39,Non-Binary,Desktop,Top,Education,Evening,1
2721,User4212,39,Male,Mobile,Side,Social Media,Afternoon,0
2715,User421,39,Male,Mobile,Side,Social Media,Afternoon,0
2714,User4209,51,Male,Desktop,Bottom,Social Media,Evening,0
2712,User4200,51,Male,Mobile,Bottom,News,Afternoon,0
2711,User420,51,Non-Binary,Tablet,Side,Education,Afternoon,0
2695,User4198,29,Non-Binary,Tablet,Top,News,Afternoon,0
2694,User4193,29,Non-Binary,Tablet,Bottom,News,Afternoon,0
2693,User4191,64,Male,Desktop,Side,Shopping,Afternoon,0
2691,User4171,64,Non-Binary,Desktop,Side,News,Afternoon,1
2691,User4176,64,Non-Binary,Desktop,Bottom,News,Afternoon,1
2691,User4178,64,Non-Binary,Desktop,Bottom,News,Afternoon,1
2691,User4179,64,Non-Binary,Desktop,Bottom,News,Afternoon,1
2691,User4181,64,Non-Binary,Desktop,Bottom,News,Afternoon,1
2691,User4185,64,Non-Binary,Desktop,Bottom,News,Afternoon,1
2689,User4170,59,Non-Binary,Desktop,Top,Entertainment,Afternoon,0
2687,User4169,21,Male,Desktop,Bottom,Entertainment,Afternoon,0
2681,User4168,59,Male,Desktop,Bottom,Education,Night,0
2676,User4165,59,Female,Tablet,Side,Education,Morning,0
2671,User416,59,Female,Tablet,Side,Education,Afternoon,0
2668,User4154,59,Male,Tablet,Side,News,Night,0
2663,User4152,59,Male,Mobile,Side,News,Night,0
2656,User4151,59,Male,Mobile,Side,Shopping,Night,0
2655,User4144,57,Male,Mobile,Bottom,Social Media,Evening,0
2654,User4141,24,Female,Mobile,Bottom,Social Media,Morning,0
2650,User4140,53,Female,Desktop,Side,Social Media,Morning,0
2646,User4137,53,Female,Desktop,Side,Education,Evening,0
2645,User4136,48,Female,Tablet,Bottom,Education,Evening,0
2642,User4133,46,Female,Tablet,Bottom,Education,Afternoon,0
2640,User4123,46,Female,Tablet,Side,Education,Evening,0
2637,User4122,20,Non-Binary,Mobile,Top,Education,Night,0
2633,User4120,20,Non-Binary,Desktop,Top,Shopping,Night,0
2631,User412,20,Female,Desktop,Side,Social Media,Morning,0
2620,User4114,49,Non-Binary,Tablet,Top,Social Media,Night,0
2617,User4109,49,Non-Binary,Desktop,Bottom,Shopping,Evening,0
2615,User4108,36,Non-Binary,Desktop,Side,Shopping,Evening,0
2609,User4106,33,Non-Binary,Desktop,Bottom,Shopping,Afternoon,0
2606,User4103,57,Non-Binary,Tablet,Top,Entertainment,Morning,0
2604,User4102,57,Female,Desktop,Top,Entertainment,Afternoon,0
2602,User4076,57,Female,Desktop,Top,Shopping,Afternoon,1
2602,User408,61,Female,Desktop,Side,Shopping,Afternoon,1
2602,User4086,61,Female,Desktop,Side,Shopping,Afternoon,1
2602,User4087,61,Female,Desktop,Side,Shopping,Afternoon,1
2602,User4089,61,Female,Desktop,Side,Shopping,Afternoon,1
2602,User4091,61,Female,Desktop,Side,Shopping,Afternoon,1
2602,User4092,61,Female,Desktop,Side,Shopping,Afternoon,1
2602,User4096,61,Female,Desktop,Side,Shopping,Afternoon,1
2602,User4098,61,Female,Desktop,Side,Shopping,Afternoon,1
2602,User4099,61,Female,Desktop,Side,Shopping,Afternoon,1
2600,User4074,61,Female,Tablet,Bottom,Shopping,Afternoon,0
2597,User4073,61,Female,Mobile,Top,Shopping,Afternoon,0
2596,User407,52,Female,Mobile,Top,Social Media,Afternoon,0
2595,User4057,52,Female,Mobile,Bottom,Social Media,Morning,1
2595,User4058,52,Female,Desktop,Bottom,Social Media,Morning,1
2595,User4059,52,Female,Desktop,Bottom,Social Media,Morning,1
2595,User4061,52,Female,Desktop,Bottom,Social Media,Morning,1
2595,User4063,52,Female,Desktop,Bottom,Social Media,Morning,1
2595,User4069,52,Female,Desktop,Bottom,Social Media,Morning,1
2594,User4055,29,Male,Mobile,Side,Shopping,Evening,0
2593,User4053,38,Non-Binary,Mobile,Side,Shopping,Evening,0
2587,User4049,53,Non-Binary,Mobile,Bottom,Shopping,Morning,0
2581,User4043,53,Female,Mobile,Bottom,Shopping,Evening,1
2581,User4044,53,Female,Mobile,Bottom,Shopping,Evening,1
2581,User4046,53,Female,Mobile,Bottom,Shopping,Evening,1
2581,User4047,53,Female,Mobile,Bottom,Shopping,Evening,1
2581,User4048,53,Female,Mobile,Bottom,Shopping,Evening,1
2579,User4042,53,Female,Desktop,Side,Shopping,Evening,0
2578,User404,53,Male,Mobile,Top,Social Media,Morning,0
2577,User4037,44,Non-Binary,Mobile,Top,Social Media,Morning,0
2576,User4035,31,Non-Binary,Tablet,Bottom,Social Media,Night,0
2573,User4034,27,Male,Mobile,Side,Education,Morning,0
2569,User403,27,Male,Mobile,Side,News,Morning,0
2565,User4029,27,Non-Binary,Desktop,Bottom,Shopping,Night,0
2563,User4025,33,Non-Binary,Tablet,Bottom,Shopping,Afternoon,0
2559,User4022,33,Non-Binary,Desktop,Bottom,Entertainment,Night,0
2555,User4006,33,Non-Binary,Tablet,Bottom,News,Night,1
2555,User4007,33,Non-Binary,Tablet,Bottom,News,Evening,1
2555,User4011,33,Non-Binary,Tablet,Bottom,News,Evening,1
2555,User4013,33,Non-Binary,Tablet,Bottom,News,Evening,1
2555,User4015,33,Non-Binary,Tablet,Bottom,News,Evening,1
2555,User4016,33,Non-Binary,Tablet,Bottom,News,Evening,1
2555,User4017,33,Non-Binary,Tablet,Bottom,News,Evening,1
2555,User4019,33,Non-Binary,Tablet,Bottom,News,Evening,1
2555,User4021,33,Non-Binary,Tablet,Bottom,News,Evening,1
2550,User4001,33,Non-Binary,Tablet,Side,Entertainment,Afternoon,0
2548,User3979,55,Male,Desktop,Top,Entertainment,Evening,0
2544,User3978,56,Non-Binary,Desktop,Side,Social Media,Night,0
2543,User3973,56,Non-Binary,Desktop,Side,Social Media,Night,0
2542,User3951,58,Non-Binary,Mobile,Side,Social Media,Evening,1
2542,User3953,58,Non-Binary,Mobile,Side,Entertainment,Evening,1
2542,User3955,58,Non-Binary,Mobile,Side,Entertainment,Evening,1
2542,User3956,58,Non-Binary,Mobile,Side,Entertainment,Evening,1
2542,User3957,58,Non-Binary,Mobile,Side,Entertainment,Evening,1
2542,User3960,58,Non-Binary,Mobile,Side,Entertainment,Evening,1
2542,User3965,58,Non-Binary,Mobile,Side,Entertainment,Evening,1
2542,User3966,58,Non-Binary,Mobile,Side,Entertainment,Evening,1
2542,User3971,58,Non-Binary,Mobile,Side,Entertainment,Evening,1
2542,User3972,58,Non-Binary,Mobile,Side,Entertainment,Evening,1
2535,User3948,61,Male,Mobile,Bottom,Shopping,Evening,0
2532,User3945,61,Male,Mobile,Bottom,Shopping,Evening,0
2531,User3943,61,Male,Mobile,Top,Shopping,Afternoon,0
2530,User3941,37,Male,Mobile,Top,Shopping,Afternoon,0
2529,User3930,37,Female,Desktop,Top,Shopping,Afternoon,1
2529,User3933,37,Female,Desktop,Top,Shopping,Afternoon,1
2529,User3934,37,Female,Desktop,Top,Shopping,Afternoon,1
2529,User3938,37,Female,Desktop,Top,Shopping,Afternoon,1
2529,User3939,37,Female,Desktop,Top,Shopping,Afternoon,1
2529,User394,37,Female,Desktop,Top,Shopping,Afternoon,1
2529,User3940,37,Female,Desktop,Top,Shopping,Afternoon,1
2526,User393,52,Non-Binary,Desktop,Top,News,Night,0
2524,User3929,52,Non-Binary,Mobile,Top,Entertainment,Afternoon,0
2520,User3928,52,Non-Binary,Mobile,Top,Entertainment,Afternoon,0
2514,User3927,52,Non-Binary,Desktop,Top,News,Night,0
2513,User3915,50,Male,Tablet,Top,Social Media,Afternoon,0
2510,User3909,47,Male,Mobile,Side,Social Media,Afternoon,0
2509,User3908,47,Male,Mobile,Side,Education,Night,0
2504,User3906,47,Female,Mobile,Side,Education,Night,0
2499,User3875,50,Female,Tablet,Bottom,Education,Night,0
2488,User3863,25,Female,Mobile,Side,Entertainment,Night,0
2485,User3839,25,Non-Binary,Mobile,Bottom,News,Night,1
2485,User3846,57,Non-Binary,Mobile,Bottom,News,Night,1
2485,User3850,57,Non-Binary,Mobile,Bottom,News,Night,1
2485,User3854,57,Non-Binary,Mobile,Bottom,News,Night,1
2485,User3855,57,Non-Binary,Mobile,Bottom,News,Night,1
2485,User3858,57,Non-Binary,Mobile,Bottom,News,Night,1
2485,User3861,57,Non-Binary,Mobile,Bottom,News,Night,1
2483,User3837,53,Non-Binary,Mobile,Bottom,News,Afternoon,0
2481,User3834,50,Non-Binary,Mobile,Side,News,Afternoon,0
2479,User3833,50,Non-Binary,Desktop,Top,Entertainment,Afternoon,0
2477,User3832,50,Non-Binary,Mobile,Top,Entertainment,Afternoon,0
2474,User383,50,Male,Desktop,Top,Entertainment,Afternoon,0
2471,User3826,50,Male,Tablet,Bottom,Entertainment,Night,0
2470,User3824,20,Non-Binary,Tablet,Side,Entertainment,Afternoon,0
2469,User382,20,Non-Binary,Mobile,Side,Entertainment,Morning,0
2467,User3818,41,Non-Binary,Mobile,Side,Entertainment,Evening,0
2466,User3810,41,Non-Binary,Desktop,Side,Shopping,Night,0
2463,User3804,45,Female,Mobile,Side,Social Media,Evening,0
2460,User3803,45,Non-Binary,Tablet,Side,Social Media,Evening,0
2458,User3802,45,Non-Binary,Tablet,Side,Social Media,Afternoon,0
2457,User3801,61,Non-Binary,Mobile,Side,Social Media,Evening,0
2455,User38,56,Male,Tablet,Bottom,Social Media,Evening,0
2453,User3792,56,Female,Desktop,Bottom,Social Media,Afternoon,0
